TF	target	importance
Zmat4	Gad2	36.66388277774597
Nme1	H2afz	36.659500513449714
Hmgb1	Rpl18a	36.65132928875038
Rpl35	Rps11	36.613557793064345
Dab2	Rnasel	36.57902127222233
Zbtb18	Cnksr2	36.549881474007776
Cers2	Mpc1	36.535296178270855
Mef2c	Gsg1l	36.52770321661501
Olig1	Tppp	36.5042593404994
Dab2	Snx2	36.489907036126915
Tpi1	Stmn3	36.489510367731384
Runx1	Cd68	36.4821159889988
Dab2	Nckap1l	36.48067441625437
Cycs	Vps28	36.475725188102146
Zbtb18	Cadm2	36.45698816678692
Ascc1	Vwa3a	36.365390198306436
Prnp	Gpm6a	36.35834776711209
Cycs	Ndufs4	36.35037478989523
Tcf4	Dab1	36.34425164894673
Cers2	Agpat4	36.34259787137322
Dab2	Nrros	36.33644525973294
Olig1	Ubl3	36.33500680478372
Zbtb18	Gnaq	36.32875120257844
Zbtb18	Rasgrp1	36.32859029139797
Prnp	Galnt16	36.32469929680342
Mef2c	Mat2b	36.29412008972267
Foxj1	Fam216b	36.28061244430534
Dab2	Mnda	36.2674694936124
Nfia	Nfib	36.25331293055902
Mapk1	Abi2	36.24641663225379
Anxa1	S100a11	36.234750142695056
Cycs	Hprt	36.212766493495884
Celf4	Atp6v0c-ps2	36.21197871628403
Olig1	Bin1	36.204490957229766
Nme1	Usmg5	36.192031877709134
Rpl35	Nme2	36.18450790540419
Cers2	Adi1	36.17226489226199
Tbr1	Ngef	36.1720900468145
Tcf4	Bcl11b	36.171429204223664
Dab2	Tbxas1	36.156444228901
Dab2	Lcp1	36.1391610587957
Rpl35	Myl6	36.13279559062338
Luzp2	Ctsl	36.13258409540806
Dab2	Gp49a	36.108560333442185
Cycs	Idh3a	36.10463264273281
Epas1	Mmrn2	36.09093943464484
Lhx6	Nxph1	36.08361171741207
Hmgb1	Vmp1	36.06632009432355
Prnp	Fibcd1	36.057029551479395
Olig1	Plekhh1	36.05327201362114
Mef2c	Gpr88	36.05129918125967
Zbtb18	Arpc2	36.03047943744873
BC005561	Nktr	36.01375299754658
Ascc1	Plac9a_loc1	36.01366878360719
Ywhae	Syn1	36.00389337612016
Mapk1	Dgkb	36.00255009011321
Olig1	Gpr37	35.984222119478424
Hmgb1	Gm6402	35.98127673978865
Ywhae	Calm3	35.97143836745864
Id4	Adhfe1	35.96507240434532
Ywhaz	Calm3	35.934378931181755
Dab2	Ctsz	35.91470712125332
Rpl35	Gm4832	35.914347962722665
Tcf4	Gsk3b	35.888176781085605
Runx1	Stab1	35.88275245005757
Olig1	Plat	35.88050793306669
Hmgb1	Rps28	35.84803759051837
Zmat4	Reln	35.83786230363296
Id4	Aldh1l1	35.8277802396813
Dab2	Clic1	35.82155004076208
Tsc22d4	Sema6a	35.81769224817802
Tppp	Sept7	35.80546678625087
Mef2c	Rassf3	35.786193123892076
Hspa5	Pdia6	35.781113990754044
Tpi1	Cox7a2	35.774938877488566
Tsc22d4	Nfasc	35.75443748054843
Id2	Mt1	35.752090772641694
Rpl35	Rpl21	35.751698458601794
Cycs	Minos1	35.739745683033824
Ywhae	Mir684-1_loc5	35.7058757951565
Olig1	Gsn	35.68973721083563
Cers2	Fth1	35.68206537211421
Olig1	Tmem141	35.68113133270644
Tcf4	Sorcs3	35.641213023424534
Cers2	Efhd1	35.639481540836634
Cycs	Ndufa6	35.63021073227855
Foxj1	Dbi	35.6256626386113
Dab2	Clec4a3	35.61616432213252
Ywhae	Set	35.58376105448778
Cers2	Litaf	35.55899298569416
Id4	Cldn10	35.527878862842236
Runx1	Lilrb4	35.519088635204106
Nmral1	Mal	35.48742364684982
Cycs	Sdhd	35.456792699135285
Cers2	Phlda3	35.45517436177514
Zfhx3	Itgam	35.442078581490065
Tcf4	Nucks1	35.42220457027278
Olig1	Ddr1	35.410274073707754
Olig1	Csrp1	35.39529949098329
Mef2c	Ccdc3	35.39378995325738
Mef2c	Ngef	35.39340579359118
Tpi1	Cox6c	35.35433804855808
Tbx18	Colec12	35.34472976023725
Kcnip1	Shisa9	35.32079764418614
Cycs	BC002163_loc1	35.30937471984203
Zbtb18	Prkcb	35.30408133669842
Olig1	Ick	35.29925150414153
Foxj1	Fam183b	35.29397548850967
Tcf4	Atp1a3	35.285497826528925
Nfe2l2	Bmx	35.28545065589283
Ezr	Atp1a2	35.28311561448227
Olig1	Tsc22d4	35.257822457571585
Mef2c	Plcxd2	35.25256332625824
Olig1	Fgfr2	35.245581680641195
Tcf4	Anks1b	35.24208957796756
Dab2	Ms4a6d	35.241833853821
Olig1	Fam102a	35.23240391920506
Cers2	Mcam	35.2311892096087
Cers2	Sept2	35.21021896640829
Mef2c	Stard8	35.18302761857007
Cers2	Trf	35.16965742475544
Cers2	Tsc22d4	35.16854443494676
Hmgb1	Sc4mol	35.15501270871426
Canx	Hsp90b1	35.13808534267763
Cycs	Mrps33	35.13271690216358
Mef2c	Lrrc4c	35.127135393759545
Tcf7l2	9630013A20Rik	35.12056963922402
Id4	Lcat	35.10853111793911
Olig1	Wnk1	35.10300207289004
Cers2	Idi1	35.09309984933674
Msx1	Calml4	35.08797152331336
Mapk1	Pgm2l1	35.07209059852466
Agap2	Bai2	35.069585018162016
Mef2c	Cux1	35.05752288231212
Olig1	Syt11	35.04614151061191
Cers2	Gjb1	35.03787971703681
Olig1	Aatk	35.02364775210493
Cers2	Il1rap	35.01735026795889
Cers2	Sccpdh	35.01409538728767
Dab2	Snx5	34.98745458047751
Ascc1	Riiad1	34.983805044783345
Cers2	Enpp2	34.98254661690966
Tsc22d4	Gramd3	34.971397718375336
Tpi1	Usmg5	34.97031690096609
Fezf2	Pcdh17	34.96043809475535
Vamp3	Tmed10	34.955391635986636
Cers2	1700047M11Rik	34.952328900730215
Dab2	Slc40a1	34.949437236423805
Dab2	Ms4a6c	34.949050381688544
Cers2	Nkx6-2	34.936029892927955
Zbtb18	Ptk2b	34.92867153658284
Mylk	Cspg4	34.898290912953534
Dab2	Slco2b1	34.887574409102726
Tpi1	Grcc10	34.88013966911344
Nme1	Tagln3	34.871758925335776
Mef2c	Hecw1	34.87051752700724
Tbr1	Ttc9b	34.865311096895375
Ascc1	Spag17	34.86112069609527
Tcf4	Pnmal2	34.858945264515185
Epas1	Tm4sf1	34.84619915439974
Cycs	Acyp2	34.83028739883196
Mef2c	Rasgef1b	34.828558560574386
Ascc1	Plac9a_loc2	34.82752314731679
Hmgb2	Hmgn2	34.81799856830738
Mef2c	Cacng2	34.81480583603469
Mef2c	Kitl	34.810869822908046
Hmgb1	Chmp2a	34.81014853786453
Nfib	Kit	34.799947980340114
Ascc1	Bphl	34.795804154232414
Vamp3	Sc4mol	34.78347473682126
Id4	Apoe	34.771020226404225
Id4	Hopx	34.749195155798546
Maf	Fcgr2b	34.74350979772029
Celf4	Slc25a22	34.735974458021005
Tpi1	Ngfrap1	34.720435790701536
Myrf	Fa2h	34.72043492147249
Foxj1	Ak7	34.71848257501689
Cycs	Mrps36	34.701921682438716
Olig1	Tmem125	34.68961375561417
Rpl35	Snrpe	34.68071250676275
Cycs	Tomm7	34.66214083651739
Hmgb1	Actb	34.64599656209173
Id4	Cst3	34.61658842079654
Cers2	Ninj2	34.60955251663199
Dab2	Ostf1	34.60867778662626
Mef2c	Ptprd	34.605225620293446
Grhpr	Cryab	34.60454459498858
Cycs	Pomp	34.574012416792925
Gm14305	Gm6710_loc2	34.56926799989446
Olig1	Gamt	34.551142043034886
Tsc22d4	Adamts4	34.54601722439153
Sod1	Hint1	34.53818633230525
Rpl35	Mospd1	34.53738920579595
Canx	Rtn3	34.53237214400397
Cycs	Timm8b	34.53028920331369
Dlx1	Synpr	34.52484741671249
BC005561	Arid4b	34.494559302047904
Zmat4	Gabra1	34.49439673640855
Nmral1	Cryab	34.47354185786455
Olig1	Slain1	34.460738732859234
Tpi1	Atp6v1e1	34.456231909186954
Hmgb1	Rplp1	34.44537542437051
Zbtb20	Atp2b1	34.44458939384847
Ywhaz	Arf1	34.44112400871947
Olig1	Apod	34.44001446824083
Bcl11b	Pou3f1	34.43443361175722
Prnp	Sort1	34.428813641591034
Mylk	Myl6	34.4157225690271
Dlx1	Nap1l5	34.4004794644565
Cers2	Hist1h2bc	34.394035686267834
Ckmt1	Dync1i1	34.38928795590358
Cers2	Ctps	34.38822485203703
Myrf	Ttyh2	34.38284216387914
Cd59a	Dbndd2	34.37629750559304
Olig1	Dock10	34.3414475520121
Olig1	Col9a3	34.32891586850224
Id4	Ezr	34.32538993997096
Mef2c	Lingo1	34.32471326766069
Id4	Fgfr3	34.310033543028325
Tcf7l2	Tmem108	34.30903362388611
Tsc22d4	Npc2	34.300974280980896
Maf	Pf4	34.29476255363438
Cers2	Rab33a	34.2923778851873
Cycs	Calm2	34.27565871941329
Mef2c	Prkar1b	34.27417439127131
Nr4a1	Junb	34.26639276795632
Prnp	Grhl1	34.25868550406069
Id4	2900052N01Rik	34.25675591584138
Id2	Ckb	34.253769608966316
Nr2f1	Mef2c	34.24767068805922
Tcf7l2	Col9a3	34.24297396068133
Celf6	Necab2	34.22666685406326
Olig1	Phldb1	34.2247766413878
Runx1	Laptm5	34.22285265604367
Cers2	Gatm	34.18562449839665
Tcf7l2	Bcan	34.17918728544664
Tsc22d4	Lap3	34.16283511622322
Tpi1	Cox6b1	34.16056846857321
Cers2	Ywhaq	34.15973728780912
Tpi1	Slc25a4	34.157769954999665
Rpl35	Serpinh1	34.14984394928547
Ascc1	Spag6	34.140413325918
Sod1	Hcfc1r1	34.133587487329585
Hmgb1	Tmem50a	34.098470999806764
Ywhae	Ube2r2	34.09126279258557
Ywhae	Ptges3	34.086482910874416
Tsc22d4	Cd81	34.082578539657426
Mef2c	Ncald	34.07538883421631
Dab2	P2rx7	34.075340516761344
Cycs	Mgst3	34.075007111479295
Prnp	Mpped1	34.057035409647895
Zbtb18	Lpl	34.025930394589594
Runx1	Dab2	34.01107857732209
Ywhae	Rtn4	34.00009247282439
Olig1	Efnb3	33.993963583802
Rorb	Kcnh5	33.99257811637106
Mef2c	Usp2	33.96435231328048
Rorb	Cldn10	33.95931390738933
Cers2	Myo1d	33.9515028313552
Mapk1	Hpcal4	33.951022157740475
Dab2	Plin2	33.9456357392476
Myrf	Gjc3	33.94181370103467
Myrf	Qk	33.93317061419135
Olig1	Elovl7	33.91892589768371
Zbtb18	D3Bwg0562e	33.91582956971237
Prnp	Dock4	33.905322211948985
Ugp2	Mmd2	33.90449547858188
Tpi1	Cox7c	33.898006023942834
Prnp	BC018242	33.897934378943866
Rorb	Cspg5	33.88183158361379
Cycs	Ndufa9	33.87456519661911
Olig1	Snx30	33.86485090912704
Dab2	Cd14	33.85414320305522
Tcf4	Pou3f3	33.845602511879385
Msx1	Enpp2	33.83656711802767
Rpl35	Rpl37	33.824745601849855
Foxn3	Malat1	33.80609179633526
Ywhaz	Nsf	33.796802340435
H2afz	Nop10	33.79629955388806
Nr4a2	Col24a1	33.78508422645694
Asap3	Rnf122	33.776745127754786
Maf	Rnasel	33.77364321573799
Cycs	Atp6v1e1	33.75960849935809
Tpi1	Tagln3	33.758124865544715
Dab2	Ccl24	33.75633242180492
Kcnip1	Klhl13	33.750426452724035
Ywhaz	Calm2	33.74999204137011
Cers2	Rhog	33.74188688593117
Hadhb	Id3	33.728097396401566
Olig1	Sox2ot	33.71868841738496
Tbr1	Pcp4	33.70803700221028
Mef2c	Brinp1	33.7066975070426
Nxph3	Adora1	33.70519994812344
Mef2c	Hecw2	33.69716990990843
Hmgb1	Scp2	33.69135300291662
Cd59a	Gng11	33.6903312369714
Kcnip1	Necab1	33.69007368202782
Tcf4	Nsg2	33.68047846875971
Pkm	Gdi1	33.67841406300127
Tcf4	Atp1b1	33.676295779757986
Fosb	Klf4	33.673570619591814
Tagln2	Anxa5	33.66724340508608
Olig1	Myo6	33.653772594333084
Cers2	Zdhhc9	33.653203939139914
Tcf7l2	Tmem2	33.63890302854681
Cers2	Pde4b	33.633762602824824
Got1	Mdh1	33.63126888751841
Mef2c	Emx1	33.617077650891964
Olig1	Adi1	33.58778548680647
Nmral1	Cd9	33.5853539302467
Mef2c	Map9	33.57677619287354
Kcnip1	Slc32a1	33.56809085430243
Tcf7l2	Kank1	33.56266686272228
Luzp2	Sirt2	33.554724248954805
Zbtb18	Itpka	33.55294055855779
Cycs	Sec61g	33.550626843195786
Cycs	Pgk1	33.52417771926223
Ywhaz	Ncdn	33.51929971370069
Olig1	Arhgap23	33.51290989511174
Rpl35	Tomm7	33.50169490494767
Ywhae	Map1lc3a	33.47602618515577
Msx1	Rbp1	33.473147114609525
Cycs	Tpi1	33.413998921199806
Prnp	Gabra2	33.410685853481716
Tcf7l2	Bcas1	33.3989570670986
Mapk1	Opcml	33.39787255513694
Dab2	Cd164	33.39527278587352
Srrm3	Chd5	33.39502542014085
Tpi1	Cox8a	33.39473130724531
Prnp	Slc8a1	33.391582098559965
Tppp	Dhcr24	33.38816163274869
Mylk	Cald1	33.38039745336496
Tcf4	Sh3bgrl	33.329161461839945
Tcf4	Trim2	33.32370530920637
Tpi1	Pfdn1	33.316709369640314
Dbx2	Slc1a3	33.26924753338315
Mylk	Mcam	33.26122329751428
Cers2	Plekhh1	33.25684857494899
Ascc1	Ccdc113	33.255606469038014
Nmral1	2810468N07Rik	33.24717535319125
Rorb	Slc1a2	33.23786563739204
Cers2	Slc44a1	33.23539893918106
Tia1	Snhg11	33.226749050086724
Prnp	Pgrmc1	33.20567318267927
Tcf7l2	Rnd2	33.20312571537005
Etfb	Rps27l	33.20303708027985
Tsc22d4	Myo6	33.19612273877631
Prnp	Gabrb3	33.189231525871975
Etfb	Ifi27	33.18484637362852
Prnp	Cyfip1	33.180312389071894
Olig1	Erbb2ip	33.17500233637781
Cers2	Gltp	33.16992095976962
Tbr1	Map3k5	33.15401071100861
Myrf	Slc12a2	33.14679393535799
Prnp	Crim1	33.13817169463861
Cers2	Car2	33.136510317593235
Tcf4	Pds5b	33.1105540281016
Tpi1	Nop10	33.107211664535214
Olig1	Golga7	33.090394239943144
Tppp	Elovl6	33.088811765104126
Tcf7l2	Scrg1	33.08271170211215
Tbx18	Bgn	33.082401657962045
Srrm3	Luc7l3	33.07840766266929
Ncald	Prkacb	33.07528902049333
Mef2c	Slc30a4	33.063034571732196
Zbtb18	Cdk17	33.05240661685092
Nmral1	Vamp3	33.050748803947606
Nmral1	Bpgm	33.04704617304239
Tcf4	Scn3b	33.04637205759553
Tcf4	Dzip3	33.01066464810107
Cycs	Cox7a2l	33.00630657435307
Dab2	Lyn	33.00233579846722
Tcf4	Atp2b1	32.99428926203009
Dab2	Ptpn6	32.98093175645397
Olig1	Llgl1	32.97864048694089
Vamp3	Psat1	32.97605117750373
Epas1	Cav1	32.95273499786141
Mapk1	Enc1	32.93892216019051
Olig1	Eml1	32.9272627269568
Fhl2	Chn1	32.92560234859479
Tppp	Rap2a	32.92403104684802
Ets1	Sparc	32.921195183330134
Runx1	Tlr7	32.914819424539026
Nr2f2	Htr3a	32.90825146941571
Nr4a2	1500009L16Rik	32.89438285908785
Foxj1	Ppp1r36	32.875661509978485
Tbr1	Diras2	32.86285250254148
Bcl11b	Iqgap2	32.86078005697705
Cycs	Tomm5	32.85758735086497
Luzp2	Idh1	32.856826886893316
Prnp	Dkk3	32.856390430817754
Cycs	Nedd8	32.85503650024026
Tcf4	Ncoa1	32.848327945665424
Mef2c	Gm11549	32.84761730752153
Cers2	Aatk	32.82813921212208
Cers2	Plat	32.82459867890171
Mapk1	C1ql3	32.82067587299259
Zbtb18	Gria1	32.819111595782694
Rpl35	Rpl18	32.810058146445634
Ncald	Nxph3	32.80953929857985
Cers2	Ptprd	32.8093000852141
Olig1	Ank3	32.801659938448225
Maf	Lgmn	32.801437266772524
Id2	Ldhb	32.79317908136331
Rpl35	Cox7c	32.79140017991872
Hmgb1	Rpl32	32.78824329591865
Pkm	Vdac1	32.78705211632474
Myrf	Mag	32.7805946484716
Ezr	Tmem47	32.774304029482806
Ywhae	Tspyl1	32.767692108596
Cers2	S100a16	32.75739071817637
Rpl35	Rpl19	32.74862608284277
Vamp3	Trf	32.74778141540636
Tcf4	2900092D14Rik	32.74363098947773
Zbtb18	Cap2	32.742068239172475
Cers2	Cd9	32.72824805799976
Zbtb18	Mal2	32.72737071569112
Ywhae	Gnas	32.718528882166446
Id1	Bsg	32.70994393772122
Etv1	Galnt9	32.68673215431496
Bmyc	Ndfip1	32.682437770462414
Luzp2	Gpr37l1	32.67747282702555
Cd59a	Anln	32.67132052281206
Rpl35	Gm12191	32.665804496086054
Celf4	Rangap1	32.65600960004708
Rfx4	Ptprz1	32.65174333106962
Tcf4	Clip4	32.64654347509714
Cycs	Timm23	32.63890294692444
Ezr	Slc38a3	32.63800274423147
Tcf4	Bri3bp	32.62417118348029
Cycs	Fabp3	32.61306852817134
Tpi1	Gm5506_loc1	32.610587289244975
Aco1	Gpr17	32.6077901267579
Kcnip1	Dner	32.604162123036694
Mef2c	Cyp46a1	32.5910510319532
Tpi1	Uqcrq	32.58500388198587
Cycs	Mif	32.58421191390111
Agap2	Bai1	32.581623966072726
Tbr1	Snap25	32.57195237081274
Tcf4	Pde10a	32.5685730220146
Celf4	Ssbp3	32.5544500376144
Maf	Abca1	32.54468594406512
Rorb	Krt12	32.53636782103938
Zbtb18	Dlgap1	32.53632036383718
Cycs	Ndufa7	32.517088827156726
Foxn3	Gatm	32.51345603728548
Mef2c	Nrxn1	32.5096391654853
Grhpr	Fth1	32.49661589400142
Pou3f4	Pthlh	32.46793456865307
Prnp	Gabra5	32.41104494566053
Mef2c	Gria4	32.410054217471
Celf4	Snap91	32.40388234081352
Tbr1	Rprm	32.400044272103514
Tpi1	Mgst3	32.39964233696812
Tsc22d4	Plekha1	32.39766396219851
Cycs	Tceb2	32.39166698533354
Mef2c	Ramp3	32.383981784060815
Cers2	Tppp3	32.376643457403276
Dab2	Plek	32.368111891662814
Maf	C1qc	32.359631607873915
Foxn3	Tmem88b	32.34631898522003
Luzp2	Ubl3	32.339937504706455
Cers2	Selk	32.319890265588846
Prnp	Sez6	32.31525672438583
Prnp	Cpe	32.31391673661171
Foxj1	Vwa3a	32.31297729084535
Zbtb18	Ddn	32.30969409062103
Dab2	Cd53	32.29839702049362
Tpi1	Snap47	32.29212775005183
Tcf7l2	Map4k4	32.28298715883331
Maf	Tyrobp	32.28049592368094
Cycs	H2afz	32.27958329537296
Tsc22d4	Arpc1b	32.277154438280824
Ywhae	Psip1	32.27126259429511
BC005561	Srsf11	32.248771988285476
Cers2	Plekhb1	32.23970083834154
Celf4	2900097C17Rik	32.22129076261026
Foxj1	Mns1	32.201178600308964
Cycs	Slc25a4	32.19230688324415
Olig1	Add1	32.18691837306512
Cers2	Sirt2	32.18336382281989
Cers2	Qdpr	32.17360027499411
Tsc22d4	Tspan15	32.16006846084084
Tsc22d4	Ttyh1	32.160023530188035
Ywhae	Gnao1	32.15897314560549
BC005561	Kcnq1ot1	32.15894351061363
Mef2c	Slc39a10	32.14367532490179
Foxp2	Ttc9b	32.14254264317049
Ets1	Myh9	32.1321127180381
Celf5	Grin2b	32.12542128436481
Ywhae	Rad23b	32.116152081878084
Mef2c	Cobl	32.10721281163996
Cycs	2410015M20Rik	32.104524080564076
Hmgb1	Rps18	32.10368347574534
Hspa5	Hsp90b1	32.075547925864285
Cers2	Carhsp1	32.07161953433945
Nr4a2	Aldh1a1	32.07035182490492
Nr2f2	App	32.069701060646885
Tcf4	Dnajc5	32.06370455120914
Tpi1	Atp6v1f	32.05678492898323
Rpl35	Sumo2	32.054890179423595
Olig1	Tprn	32.04951985477319
Tpi1	Myl12b	32.04617905378281
Mef2c	Camk4	32.037500588487305
Etfb	Fxyd1	32.02209587468476
Nr4a2	Coch	32.01932735735309
Srrm3	Rbm25	32.01346840837446
Ywhae	Ubald1	32.00923344559301
Maf	Hpgds	31.99776737429386
Cers2	Tmem63a	31.99705457891834
Prnp	Galnt9	31.982945557696905
Celf6	Adarb2	31.981483228793614
Mef2c	Dmtn	31.980139982750895
Cers2	Sh3gl3	31.95235605991382
Anxa1	Anxa2	31.94780195340739
Id2	Clu	31.940644859205612
Tcf4	Fam49a	31.93907429882309
Id4	Timp4	31.92075306279386
Rpl35	Park7	31.914531291132924
Cers4	Meg3	31.902634334494664
Mef2c	Fstl4	31.89904806053972
Olig1	Nudt4	31.893996995647512
Foxj1	Prelp	31.89320199679075
Dab2	Mgl2	31.892864667961163
Nmral1	Car2	31.889901954492842
Cycs	BC002163_loc2	31.885755807433625
Cycs	Mrpl41	31.876944875343202
Prnp	Gpr22	31.876351065197262
Cers2	Adamts4	31.87553569078705
Hmgb1	Fdft1	31.862039917245465
Tpi1	BC002163_loc1	31.849332448334206
Vamp3	Ugt8a	31.8463384091269
Sod1	Snrpd1	31.84097163403397
Zbtb18	Rbfox1	31.830323256905164
Cers2	Reep3	31.828687889209426
Ascc1	Iqcg	31.823788659678407
Cers2	Prr18	31.80974074677079
Hmgb1	Rnf7	31.805028087272667
Tpi1	Brk1	31.802166404115447
Cycs	Rpl35	31.796748556385726
Mef2c	Sept11	31.79659334641485
Hmgb1	Eif3k	31.792012228578933
Mef2c	Pde1b	31.78561906695691
Ckmt1	Mapk8ip2	31.78089958327728
Hmgb1	Commd1	31.76359045824354
Mef2c	Ptprf	31.76349298050472
Zfp568	Casz1	31.750056388047263
Tcf4	Vstm2l	31.7378704880478
Lhx6	Grm1	31.732682580548115
Prnp	Nov	31.72345484784078
Rpl35	Btf3	31.722865686066218
Cycs	Glrx	31.72050659640638
Mef2c	Lphn1	31.71836126678426
Ywhae	Sf3b2	31.716621550398603
Olig1	Grb14	31.716361501429134
Rpl35	Rpl4	31.713859121448998
Olig1	H2afj	31.713820083346956
Satb1	Lypd6	31.709523789957053
Epas1	Ltbp4	31.702069103887652
Prnp	Trpc4	31.69799157545368
Mef2c	Sytl2	31.69414204285007
Tpi1	Tubb3	31.683510548909318
Runx1	Ms4a7	31.682049582798907
Fos	Ier2	31.676355567159664
Bmyc	Uqcrc1	31.67441449291848
Cers2	Rap1a	31.67014928191545
Dab2	Cyth4	31.655309596120603
Tcf4	Sez6	31.65020622775093
Id4	Acsbg1	31.63483132604281
Cycs	Cisd1	31.61655190279096
Ncald	Pcp4	31.6149214492864
Peg3	Dnm3	31.613170300716764
Cers2	Gal3st1	31.61028285379863
Dab2	Klf6	31.60088462739091
Rpl35	Atp5k	31.59918564807581
Maf	Adrb2	31.593826247790545
Ywhae	Psmc1	31.592925844133603
Ywhae	Eid1	31.58716874885281
Ascc1	Wdr52	31.557323343625246
Dlx1	Slc32a1	31.55700842685637
Nmral1	Gatm	31.543855962646614
Mef2c	Cit	31.543821510630668
Id4	Lpar4	31.53360935767277
Mylk	Aspn	31.53112986196224
Cycs	Psmb6	31.523211590244344
Cers2	Vamp3	31.520258437758095
Hmgb1	Myeov2	31.520160524776678
Cycs	Cnbp	31.50912813520144
Cers2	Aspa	31.508569222781666
Cycs	Lamtor5	31.507627563542385
BC005561	Luc7l3	31.499795082667013
Mef2c	Ildr2	31.495066487074602
Cers2	Tmbim1	31.48887031749318
Pkm	Atp6v1g2	31.483630229393476
Cers2	Ralgds	31.482407849620703
Etv1	Kctd4	31.46717322181957
Dab2	Ifi204	31.463687261031644
Zbtb18	Rap2b	31.453192501427484
Tpi1	Zwint	31.452093184802315
Zbtb18	Scn3b	31.450885340049513
Canx	Reep5	31.449488092268986
Cers2	Arrdc3	31.448884324098916
Id4	Prex2	31.444177444293008
Olig1	Taldo1	31.426103359633064
Ywhae	Actl6b	31.421494082150577
Cycs	Pdhb	31.419464063714102
Zbtb18	Camk2a	31.419141858184354
Rpl35	Eef1b2	31.40262778228967
Cers2	Car14	31.39627525295088
Cers2	Cd82	31.388265747895186
Cycs	Nop10	31.381694795108675
Arx	Gad1	31.38113227190708
Myrf	Tmbim1	31.377384689701366
Olig1	Sept2	31.362093963987746
Hmgb1	Hmgn2	31.361169810220872
Ets1	Col4a2	31.35995375699833
Prnp	Fam171b	31.344881183661684
Prnp	Arpc5	31.342072220640755
Cycs	Lamtor2	31.336672419947295
Dab2	Nfkbiz	31.327414483034936
Fezf2	Nov	31.32595393215783
BC005561	Usp34	31.32502177482366
Nr2f2	Reln	31.312742659612173
Tpi1	Atp5c1	31.30896074793661
Prnp	Gpd2	31.306767719326192
Foxp2	3110035E14Rik	31.296705420725203
Runx1	Fcer1g	31.282002259262953
Rorb	Grm3	31.2426837449191
Pou3f1	Fam131a	31.240939641772915
Foxj1	Lrrc23	31.240312549503233
Mef2c	Gucy1b3	31.23908327262407
Kcnip1	Nrip3	31.22619992312408
Olig1	Gjc2	31.22448374088834
Id4	Id3	31.218724153182762
Kcnip1	Dlx1	31.215845936830966
Canx	Aplp2	31.21508763856796
Dab2	Wwp1	31.201163080862685
Bcl6b	Apln	31.200720417619518
Foxj1	1700094D03Rik	31.189157844213884
Zbtb18	Cx3cl1	31.185807390529593
Tsc22d4	Marcksl1	31.184989533503792
Rorb	Camk2n1	31.183057930988088
Zbtb18	Nlgn1	31.17976218361155
Pkm	Vamp2	31.165104072777744
Tsc22d4	Cnp	31.154743852397115
Mef2c	Cadm2	31.15423625188777
Celf4	Basp1	31.151598544579834
Nmral1	Trf	31.15107209833343
Cers2	Tmem125	31.14074864401647
Kcnip1	Cxcl14	31.135521878563015
Tpi1	Sod1	31.134702560311986
Bcl11b	Kcnd2	31.118716715064235
Hmgb1	Sec13	31.09649567434438
Tcf4	Kcnd2	31.086521871496803
Brf2	Lyz1	31.08136662148357
Olig1	Wscd1	31.08128054253322
Cers2	Sept7	31.079202556168635
Cycs	Cox17	31.07555239576664
Ywhae	Fscn1	31.071809864965594
Cers2	Nmral1	31.071724334366575
Cers2	Rdx	31.062725777117684
Maf	Ccr1	31.062622843129834
Akr1a1	Rplp1	31.062600446011675
Zmat4	Gad1	31.056600467635043
Fez1	Gpm6b	31.051816541826213
Olig1	Pcdh9	31.049824792933535
Tpi1	Snca	31.040249439561705
Dlx1	Fxyd6	31.031229319643817
Hivep2	Cx3cl1	31.030630560228996
Cycs	Ndufa3	31.026930611885664
Hmgb1	Eif3m	31.02271942789928
Olig1	Mog	31.02156385156257
Mef2c	Syne1_loc2	31.016685193644324
Ckmt1	Zcchc18	31.009586934258017
Olig1	Ugt8a	30.995509287135032
Runx1	C3ar1	30.995497213426642
Cycs	Myeov2	30.989219501708995
Cers2	Cpm	30.9839100383258
Aco1	Rras2	30.98379699110977
Epas1	Vegfc	30.97670831813485
Tcf4	Kif5b	30.965353226108107
Klf2	Klf4	30.96148183349932
Tcf4	Sec14l1	30.944199447288167
Etv1	Cpne7	30.94419105473714
Zbtb18	Ncdn	30.936416816016038
Ywhaz	Rheb	30.92399456010141
Maf	F13a1	30.920898508214638
Olig1	Prr18	30.918579735545524
Edn1	Epas1	30.91407170960929
BC005561	Csmd2	30.913164505651025
Id4	Fam107a	30.912023372313943
Mef2c	Slc12a5	30.91025754485332
Msx1	Gng5	30.910137796085234
Nme1	Mdh1	30.907879212923877
Ywhae	Vdac1	30.897751539203554
Ywhae	Pebp1	30.88680267650109
Id4	Ncan	30.886630630393533
Sox9	Slc39a12	30.86808099542822
Ascc1	Tekt1	30.8618290020277
Zbtb18	Add2	30.859182308083042
Id4	Gstm5	30.857888726343347
Aven	Ddit3	30.854010218495297
Tcf4	Fam126b	30.849819909697096
Cycs	Prdx2	30.849207957092972
Zbtb18	Celf1	30.842109940984713
Mef2c	Plcb4	30.828686638300425
Pkm	Snurf	30.82583766110099
Hmgb1	Taldo1	30.8241476971757
Mef2c	Marc2	30.82353170544306
Tcf4	Gria1	30.8230124983273
Zbtb18	Tub	30.816287912363524
Cers2	Tmod1	30.814312031215742
Ywhae	Ap2m1	30.809951499435694
